Timestamp,Frame,Tracker_ID,Class,Confidence,X1,Y1,X2,Y2,ROI_Zones,Direction
1784501433.848,613,8,laptop,0.577,378.2,2.5,1423.0,928.5,,DOWN-RIGHT
1784501434.508,614,8,laptop,0.526,374.5,9.5,1425.1,946.7,,DOWN
1784501435.092,615,8,laptop,0.439,403.5,12.8,1453.3,961.8,,DOWN-RIGHT
1784501444.579,630,13,laptop,0.523,568.9,361.1,1172.5,1075.9,,
1784501445.176,631,13,laptop,0.656,563.8,356.2,1171.8,1076.6,,LEFT
1784501445.777,632,13,laptop,0.455,573.0,348.9,1156.4,1039.9,,UP-LEFT
1784501449.187,638,13,laptop,0.534,511.0,130.0,1273.8,1046.7,,
1784501449.88,639,8,laptop,0.451,607.0,109.6,1633.4,1013.9,,
1784501450.544,640,8,laptop,0.614,561.8,110.5,1526.7,985.0,,UP-LEFT
1784501451.141,641,8,laptop,0.829,565.1,110.7,1484.7,960.6,,UP-LEFT
1784501451.845,642,8,laptop,0.845,582.9,112.3,1464.4,936.0,,UP
1784501452.502,643,8,laptop,0.536,610.6,116.8,1483.1,928.3,,RIGHT
1784501454.046,645,8,laptop,0.483,646.7,108.0,1634.8,957.7,,
1784501454.644,646,8,laptop,0.564,613.0,94.4,1729.5,1017.0,,DOWN-RIGHT
1784501460.9,656,8,laptop,0.414,517.9,14.1,1779.5,1011.0,,
1784501461.616,657,8,laptop,0.596,496.9,11.2,1791.4,999.8,,UP-LEFT
1784501462.202,658,8,laptop,0.444,479.5,10.6,1812.3,1006.3,,DOWN
1784501462.949,659,8,laptop,0.566,458.6,10.3,1833.2,1023.2,,DOWN
1784501463.625,660,8,laptop,0.517,451.4,10.8,1848.1,1028.9,,DOWN-RIGHT
1784501464.24,661,8,laptop,0.492,438.7,11.1,1860.5,1039.9,,DOWN
1784501464.852,662,8,laptop,0.547,432.5,9.8,1876.9,1051.8,,DOWN-RIGHT
1784501465.442,663,8,laptop,0.629,433.6,7.6,1889.8,1055.7,,RIGHT
1784501466.056,664,8,laptop,0.776,333.5,7.0,1757.7,1060.5,,LEFT
1784501466.633,665,8,laptop,0.939,303.6,6.5,1690.8,1061.2,,LEFT
1784501467.235,666,8,laptop,0.937,304.6,6.7,1653.7,1059.3,,LEFT
1784501467.819,667,8,laptop,0.947,320.2,5.3,1627.9,1053.1,,UP-LEFT
1784501468.382,668,8,laptop,0.953,348.4,8.9,1615.6,1051.6,,RIGHT
1784501468.949,669,8,laptop,0.954,368.8,14.2,1602.3,1050.5,,RIGHT
1784501469.554,670,8,laptop,0.961,393.4,15.3,1607.0,1055.7,,DOWN-RIGHT
1784501470.105,671,8,laptop,0.968,412.5,16.3,1605.9,1058.9,,RIGHT
1784501470.703,672,8,laptop,0.943,427.1,18.2,1601.2,1062.0,,DOWN-RIGHT
1784501471.275,673,8,laptop,0.793,438.4,22.9,1593.3,1067.0,,DOWN
1784501472.375,675,8,laptop,0.841,458.2,84.1,1528.4,1066.7,,
1784501472.945,676,8,laptop,0.954,480.0,115.7,1505.0,1067.4,,DOWN
1784501473.541,677,8,laptop,0.962,506.7,141.4,1495.0,1068.4,,DOWN-RIGHT
1784501474.148,678,8,laptop,0.964,525.0,152.7,1491.4,1068.6,,DOWN-RIGHT
1784501474.765,679,8,laptop,0.963,536.4,159.4,1485.8,1068.3,,DOWN-RIGHT
1784501475.34,680,8,laptop,0.964,544.6,165.1,1479.1,1067.9,,DOWN
1784501475.914,681,8,laptop,0.974,555.1,170.5,1472.7,1065.2,,STATIC
1784501476.574,682,8,laptop,0.905,564.2,166.4,1464.8,1052.3,,UP
1784501477.21,683,8,laptop,0.909,578.9,158.2,1453.2,1023.6,,UP
1784501477.781,684,8,laptop,0.764,588.5,147.3,1446.5,1000.5,,UP
1784501478.307,685,8,laptop,0.482,604.3,134.0,1445.3,975.0,,UP-RIGHT
1784501478.83,686,8,laptop,0.584,618.7,110.0,1437.8,933.0,,UP-RIGHT
1784501479.367,687,8,laptop,0.714,632.9,86.5,1432.2,893.6,,UP-RIGHT
1784501479.927,688,8,laptop,0.656,648.5,63.3,1438.9,867.5,,UP-RIGHT
1784501480.488,689,8,laptop,0.597,667.1,45.5,1438.5,834.2,,UP-RIGHT
1784501481.041,690,8,laptop,0.802,682.6,25.5,1435.3,796.1,,UP-RIGHT
1784501481.598,691,8,laptop,0.986,688.6,15.7,1430.9,779.4,,UP
1784501482.204,692,8,laptop,0.99,696.8,18.0,1427.8,773.5,,RIGHT
1784501482.809,693,8,laptop,0.969,697.0,24.5,1414.5,772.1,,DOWN-LEFT
1784501484.531,695,8,laptop,0.734,678.3,52.8,1370.7,779.5,,
1784501485.536,696,8,laptop,0.907,671.6,76.7,1348.1,790.3,,DOWN-LEFT
1784501486.427,697,8,laptop,0.856,660.3,90.2,1338.3,808.4,,DOWN-LEFT
1784501487.527,698,8,laptop,0.876,659.7,106.5,1333.5,822.6,,DOWN-LEFT
1784501488.308,699,8,laptop,0.584,657.9,132.4,1334.4,854.5,,DOWN
1784501507.581,727,8,laptop,0.595,417.0,4.1,1180.4,789.9,,
1784501508.26,728,8,laptop,0.806,386.5,0.9,1159.5,788.1,,LEFT
1784501508.837,729,8,laptop,0.798,363.0,0.1,1148.2,794.2,,DOWN-LEFT
1784501509.376,730,8,laptop,0.91,341.7,1.0,1128.5,791.7,,LEFT
1784501509.949,731,8,laptop,0.947,313.0,1.1,1102.9,786.4,,UP-LEFT
1784501510.631,732,8,laptop,0.977,298.9,1.5,1093.1,784.1,Warehouse,LEFT
1784501511.187,733,8,laptop,0.977,280.6,3.2,1087.6,793.9,Warehouse,DOWN-LEFT
1784501511.887,734,8,laptop,0.972,271.8,4.3,1094.5,806.9,Warehouse,DOWN
1784501512.518,735,8,laptop,0.97,268.9,5.4,1102.2,816.7,Warehouse,DOWN
1784501513.073,736,8,laptop,0.979,268.3,5.7,1109.7,824.5,Warehouse,DOWN-RIGHT
1784501513.713,737,8,laptop,0.978,266.7,5.9,1112.6,828.0,Warehouse,STATIC
1784501514.281,738,8,laptop,0.978,266.2,5.5,1111.0,824.5,Warehouse,STATIC
1784501514.801,739,8,laptop,0.948,273.4,4.0,1108.6,812.2,Warehouse,UP
1784501515.381,740,8,laptop,0.695,269.8,4.4,1106.7,809.5,Warehouse,STATIC
1784501515.959,741,8,laptop,0.876,243.8,5.3,1091.7,816.0,Warehouse,DOWN-LEFT
1784501516.57,742,8,laptop,0.945,209.6,4.9,1064.6,819.2,Warehouse,LEFT
